customer_name,category,sub_category,city,order_date,region,sales,profit
Sundar,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,2018-07-01,Central,1438,647.1
Sheeba,"Eggs, Meat & Fish",Fish,Pudukottai,2018-07-01,Central,2225,534.0
Esther,Fruits & Veggies,Organic Vegetables,Tenkasi,2017-11-18,Central,959,249.34
Willams,"Eggs, Meat & Fish",Mutton,Virudhunagar,2017-05-30,Central,605,145.2
Esther,Food Grains,Organic Staples,Nagercoil,2018-08-28,Central,2109,421.8
Amrish,Food Grains,Rice,Karur,2017-12-12,Central,980,294.0
Esther,Bakery,Biscuits,Virudhunagar,2017-05-30,Central,957,229.68
Kumar,Beverages,Soft Drinks,Namakkal,2017-11-05,Central,1614,516.48
Haseena,Oil & Masala,Edible Oil & Ghee,Karur,2018-01-21,Central,1842,515.76
Peer,Beverages,Soft Drinks,Pudukottai,2016-07-05,Central,1087,250.01
Sudeep,Oil & Masala,Edible Oil & Ghee,Madurai,2015-08-02,Central,746,59.68
Peer,Snacks,Chocolates,Trichy,2018-12-28,Central,1250,525.0
Yadav,Fruits & Veggies,Organic Vegetables,Ooty,2015-11-16,Central,2421,702.09
Haseena,"Eggs, Meat & Fish",Eggs,Vellore,2018-05-29,Central,1032,185.76
Akash,Fruits & Veggies,Organic Fruits,Dindigul,2017-04-17,Central,2147,880.27
Sabeela,Food Grains,Dals & Pulses,Namakkal,2017-11-05,Central,1230,455.1
Jackson,Food Grains,Atta & Flour,Krishnagiri,2017-08-11,Central,1355,298.1
Veena,"Eggs, Meat & Fish",Chicken,Bodi,2015-11-16,Central,1497,464.07
Kumar,Snacks,Noodles,Salem,2018-01-14,Central,2013,161.04
Rumaiza,Beverages,Soft Drinks,Kanyakumari,2016-03-02,Central,786,275.1
James,"Eggs, Meat & Fish",Mutton,Kanyakumari,2017-10-15,Central,2344,632.88
Roshan,"Eggs, Meat & Fish",Mutton,Vellore,2015-11-16,Central,1750,472.5
Malik,Fruits & Veggies,Organic Vegetables,Theni,2017-05-30,Central,2312,531.76
Vince,Oil & Masala,Spices,Salem,2017-08-11,Central,631,164.06
Hafiz,Food Grains,Atta & Flour,Bodi,2017-07-28,Central,1319,290.18
Surya,"Eggs, Meat & Fish",Eggs,Namakkal,2017-10-15,Central,2000,380.0
Hussain,Food Grains,Dals & Pulses,Perambalur,2017-05-30,Central,1134,192.78
Harish,Snacks,Noodles,Namakkal,2017-02-22,Central,1587,174.57
Verma,Food Grains,Atta & Flour,Dharmapuri,2015-08-08,Central,737,331.65
Hafiz,"Eggs, Meat & Fish",Mutton,Karur,2016-10-15,Central,1505,316.05
Akash,Snacks,Cookies,Ramanadhapuram,2017-07-25,Central,1544,216.16
Jonas,Snacks,Noodles,Virudhunagar,2018-07-16,Central,1860,837.0
Vince,"Eggs, Meat & Fish",Eggs,Kanyakumari,2018-05-11,Central,2065,206.5
Mathew,Snacks,Chocolates,Theni,2018-10-31,Central,585,257.4
Komal,Fruits & Veggies,Fresh Vegetables,Virudhunagar,2017-11-18,Central,1014,375.18
Yusuf,Bakery,Biscuits,Krishnagiri,2018-11-12,Central,2254,495.88
Sudeep,Fruits & Veggies,Fresh Fruits,Trichy,2015-09-25,Central,2049,860.58
Shree,"Eggs, Meat & Fish",Chicken,Viluppuram,2015-07-12,Central,2244,852.72
Esther,Bakery,Cakes,Namakkal,2018-11-04,Central,1194,202.98
Peer,Bakery,Breads & Buns,Dindigul,2015-11-23,Central,706,35.3
Verma,Fruits & Veggies,Fresh Vegetables,Virudhunagar,2017-11-18,Central,1351,81.06
Krithika,Beverages,Soft Drinks,Coimbatore,2017-04-18,Central,1386,304.92
Shah,Bakery,Biscuits,Viluppuram,2018-05-11,Central,889,302.26
Surya,Fruits & Veggies,Fresh Fruits,Coimbatore,2018-10-12,Central,1619,679.98
Krithika,"Eggs, Meat & Fish",Chicken,Dindigul,2015-04-25,Central,2145,514.8
Sheeba,Beverages,Soft Drinks,Tirunelveli,2017-11-18,Central,510,117.3
Mathew,Oil & Masala,Edible Oil & Ghee,Coimbatore,2017-04-22,Central,1843,737.2
Vidya,Oil & Masala,Spices,Dharmapuri,2018-05-11,Central,1159,278.16
Vidya,"Eggs, Meat & Fish",Chicken,Pudukottai,2018-10-26,Central,1698,118.86
Kumar,Oil & Masala,Edible Oil & Ghee,Karur,2018-08-17,Central,1160,162.4
Arutra,Bakery,Cakes,Tenkasi,2018-05-06,Central,1951,370.69
Yadav,"Eggs, Meat & Fish",Fish,Bodi,2015-04-25,Central,1881,583.11
Anu,"Eggs, Meat & Fish",Eggs,Karur,2018-08-17,Central,508,71.12
Verma,Beverages,Soft Drinks,Bodi,2017-03-08,Central,1960,725.2
Harish,Food Grains,Organic Staples,Ramanadhapuram,2015-02-23,Central,2085,938.25
Yusuf,Bakery,Biscuits,Dindigul,2015-05-11,Central,653,143.66
Yadav,Snacks,Chocolates,Cumbum,2015-03-01,Central,1822,255.08
Amrish,Beverages,Soft Drinks,Virudhunagar,2018-03-17,Central,780,171.6
Arutra,Snacks,Chocolates,Madurai,2015-07-12,Central,2113,253.56
Ravi,Fruits & Veggies,Fresh Vegetables,Viluppuram,2016-12-27,Central,2391,358.65
Mathew,Oil & Masala,Masalas,Theni,2017-04-18,Central,2330,186.4
Amrish,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,2018-11-12,Central,2497,399.52
Akash,Fruits & Veggies,Fresh Fruits,Trichy,2015-07-20,Central,876,254.04
Komal,Beverages,Health Drinks,Pudukottai,2016-08-31,Central,865,328.7
Surya,Fruits & Veggies,Fresh Vegetables,Kanyakumari,2018-04-15,Central,1583,158.3
Sharon,Bakery,Cakes,Dharmapuri,2018-04-16,Central,585,87.75
Harish,"Eggs, Meat & Fish",Mutton,Trichy,2016-06-19,Central,2394,742.14
Arvind,Fruits & Veggies,Organic Fruits,Tenkasi,2017-10-08,Central,1044,271.44
Kumar,Bakery,Cakes,Coimbatore,2018-07-10,Central,2246,157.22
James,Fruits & Veggies,Organic Fruits,Theni,2015-07-12,Central,2156,668.36
Anu,Oil & Masala,Edible Oil & Ghee,Coimbatore,2015-09-25,Central,1028,51.4
Muneer,"Eggs, Meat & Fish",Mutton,Salem,2017-08-23,Central,1434,143.4
Veronica,"Eggs, Meat & Fish",Chicken,Coimbatore,2017-09-05,Central,618,185.4
Peer,Fruits & Veggies,Organic Fruits,Trichy,2018-09-07,Central,1749,542.19
Vidya,Bakery,Biscuits,Ooty,2016-09-05,Central,1344,147.84
Roshan,Beverages,Health Drinks,Trichy,2015-06-06,Central,908,108.96
Esther,Oil & Masala,Masalas,Dharmapuri,2018-10-14,Central,2352,964.32
Malik,Bakery,Breads & Buns,Karur,2017-11-13,Central,1710,444.6
Ramesh,Beverages,Soft Drinks,Tenkasi,2016-06-19,Central,679,95.06
Jonas,Bakery,Cakes,Vellore,2015-09-25,Central,1431,429.3
Alan,"Eggs, Meat & Fish",Chicken,Coimbatore,2017-09-05,Central,2303,276.36
Surya,Bakery,Breads & Buns,Namakkal,2018-09-10,Central,1845,424.35
Suresh,Fruits & Veggies,Organic Fruits,Dharmapuri,2018-06-19,Central,1032,258.0
Muneer,Food Grains,Rice,Salem,2015-02-23,Central,1120,369.6
Harish,Snacks,Noodles,Cumbum,2016-09-05,Central,921,368.4
Ridhesh,Oil & Masala,Edible Oil & Ghee,Dharmapuri,2017-07-30,Central,1547,603.33
Roshan,"Eggs, Meat & Fish",Chicken,Krishnagiri,2018-04-11,Central,1785,124.95
Kumar,Food Grains,Organic Staples,Namakkal,2018-08-17,Central,736,316.48
Ridhesh,Bakery,Cakes,Chennai,2017-07-23,Central,992,376.96
Mathew,Fruits & Veggies,Organic Vegetables,Pudukottai,2016-10-24,Central,2342,117.1
Kumar,Snacks,Cookies,Perambalur,2015-11-22,Central,666,146.52
Yusuf,Snacks,Chocolates,Virudhunagar,2018-11-12,Central,572,217.36
Rumaiza,Food Grains,Atta & Flour,Karur,2016-09-05,Central,1604,160.4
Kumar,"Eggs, Meat & Fish",Eggs,Kanyakumari,2016-10-18,Central,1002,370.74
Malik,"Eggs, Meat & Fish",Mutton,Coimbatore,2018-03-17,Central,1841,294.56
Ganesh,Food Grains,Atta & Flour,Krishnagiri,2015-07-14,Central,1322,251.18
Peer,Fruits & Veggies,Organic Vegetables,Kanyakumari,2018-04-30,Central,706,183.56
Ramesh,Fruits & Veggies,Fresh Fruits,Chennai,2015-05-11,Central,1519,227.85
Ravi,"Eggs, Meat & Fish",Mutton,Tenkasi,2018-10-14,Central,2220,999.0
Muneer,Beverages,Soft Drinks,Karur,2018-09-30,Central,1880,282.0
James,Beverages,Health Drinks,Krishnagiri,2017-03-08,Central,963,134.82
Veronica,Snacks,Cookies,Pudukottai,2016-10-15,Central,1927,192.7
Adavan,Snacks,Chocolates,Bodi,2015-07-14,East,2310,623.7
Jackson,"Eggs, Meat & Fish",Mutton,Tirunelveli,2018-11-28,East,751,270.36
Muneer,Oil & Masala,Edible Oil & Ghee,Kanyakumari,2016-04-24,East,2353,517.66
Arutra,Snacks,Cookies,Trichy,2017-10-04,East,1059,148.26
Komal,Oil & Masala,Masalas,Pudukottai,2018-04-04,East,1153,115.3
Jonas,Snacks,Chocolates,Madurai,2018-07-31,East,1654,396.96
Akash,Oil & Masala,Spices,Tirunelveli,2017-12-10,East,1300,273.0
Esther,Fruits & Veggies,Fresh Vegetables,Viluppuram,2018-12-14,East,991,287.39
Esther,"Eggs, Meat & Fish",Eggs,Madurai,2016-12-27,East,826,74.34
Hussain,Snacks,Chocolates,Virudhunagar,2016-12-25,East,2189,240.79
Aditi,Fruits & Veggies,Organic Fruits,Perambalur,2017-01-15,East,1032,278.64
Amy,Fruits & Veggies,Fresh Fruits,Chennai,2016-04-04,East,762,53.34
Arutra,Fruits & Veggies,Fresh Vegetables,Trichy,2015-09-08,East,974,97.4
Amy,Oil & Masala,Spices,Ooty,2016-08-11,East,560,128.8
Surya,Food Grains,Atta & Flour,Virudhunagar,2016-06-13,East,2047,634.57
Haseena,Fruits & Veggies,Fresh Fruits,Pudukottai,2016-06-13,East,1006,201.2
Sundar,"Eggs, Meat & Fish",Eggs,Dindigul,2016-12-13,East,1083,292.41
Hafiz,"Eggs, Meat & Fish",Fish,Dharmapuri,2018-06-21,East,2277,637.56
Ramesh,Beverages,Health Drinks,Cumbum,2017-01-15,East,561,190.74
Shree,Oil & Masala,Edible Oil & Ghee,Cumbum,2015-03-02,East,1733,675.87
Suresh,"Eggs, Meat & Fish",Mutton,Karur,2018-07-03,East,2405,721.5
Vince,Bakery,Breads & Buns,Trichy,2018-02-17,East,1364,190.96
Sharon,"Eggs, Meat & Fish",Mutton,Perambalur,2015-11-14,East,2272,227.2
Ravi,Bakery,Breads & Buns,Cumbum,2018-09-15,East,1214,497.74
Ganesh,Fruits & Veggies,Fresh Fruits,Dharmapuri,2015-11-11,East,683,129.77
Anu,"Eggs, Meat & Fish",Fish,Tirunelveli,2016-07-23,East,584,210.24
Vince,Bakery,Breads & Buns,Tirunelveli,2015-08-26,East,1590,556.5
Suresh,Fruits & Veggies,Organic Vegetables,Cumbum,2015-09-21,East,2391,765.12
James,Beverages,Soft Drinks,Madurai,2016-07-04,East,949,427.05
Krithika,Fruits & Veggies,Fresh Fruits,Tirunelveli,2016-04-10,East,1089,141.57
Verma,Snacks,Noodles,Vellore,2018-07-31,East,2344,117.2
Vidya,"Eggs, Meat & Fish",Fish,Coimbatore,2015-04-13,East,1716,188.76
Sudeep,Beverages,Health Drinks,Krishnagiri,2016-09-11,East,1265,354.2
Vince,Oil & Masala,Edible Oil & Ghee,Kanyakumari,2017-11-13,East,1622,308.18
Shah,Oil & Masala,Edible Oil & Ghee,Salem,2018-12-01,East,1213,242.6
Kumar,Beverages,Soft Drinks,Kanyakumari,2015-05-21,East,1377,165.24
Komal,Bakery,Breads & Buns,Perambalur,2016-12-13,East,1268,519.88
Roshan,Food Grains,Dals & Pulses,Namakkal,2018-10-06,East,1268,266.28
Hussain,Bakery,Cakes,Ramanadhapuram,2015-12-31,East,1402,546.78
Veena,Snacks,Cookies,Salem,2018-11-30,East,2087,667.84
Roshan,Beverages,Health Drinks,Tirunelveli,2018-10-06,East,2198,219.8
Yadav,Bakery,Biscuits,Cumbum,2016-11-09,East,2288,938.08
Muneer,Snacks,Noodles,Dharmapuri,2017-10-04,East,1694,338.8
Anu,Oil & Masala,Masalas,Pudukottai,2018-12-14,East,1593,653.13
Hussain,"Eggs, Meat & Fish",Mutton,Ooty,2017-08-29,East,762,297.18
Kumar,Bakery,Breads & Buns,Tenkasi,2016-09-11,East,2154,603.12
Amy,"Eggs, Meat & Fish",Eggs,Krishnagiri,2016-08-22,East,1309,327.25
Surya,Snacks,Chocolates,Ramanadhapuram,2016-09-11,East,1540,415.8
Veronica,Bakery,Biscuits,Krishnagiri,2016-07-16,East,2226,868.14
Mathew,Beverages,Health Drinks,Tenkasi,2017-09-08,East,2354,164.78
Mathew,Snacks,Noodles,Karur,2015-11-11,East,1201,372.31
Ram,Oil & Masala,Masalas,Tirunelveli,2018-08-11,East,546,43.68
Yusuf,"Eggs, Meat & Fish",Mutton,Karur,2015-12-31,East,786,345.84
Ram,Oil & Masala,Edible Oil & Ghee,Ooty,2018-04-08,East,1740,191.4
Amy,Oil & Masala,Masalas,Madurai,2018-11-30,East,716,207.64
Verma,Bakery,Breads & Buns,Pudukottai,2015-12-22,East,860,378.4
Veena,"Eggs, Meat & Fish",Eggs,Coimbatore,2016-04-10,East,667,266.8
Akash,Fruits & Veggies,Organic Fruits,Madurai,2018-04-08,East,1725,362.25
Ridhesh,Beverages,Health Drinks,Ramanadhapuram,2016-11-16,East,2111,337.76
Alan,"Eggs, Meat & Fish",Fish,Tenkasi,2017-05-09,East,1246,323.96
Vidya,Food Grains,Organic Staples,Coimbatore,2018-07-31,East,1095,361.35
Aditi,Food Grains,Atta & Flour,Cumbum,2016-09-01,East,2319,371.04
Alan,Oil & Masala,Spices,Kanyakumari,2018-06-21,East,1608,466.32
Hussain,Snacks,Cookies,Perambalur,2016-12-27,East,727,196.29
Ram,Food Grains,Organic Staples,Madurai,2018-08-21,East,2447,195.76
Aditi,Oil & Masala,Spices,Viluppuram,2015-11-11,East,2045,122.7
Ridhesh,Snacks,Chocolates,Trichy,2015-03-02,East,1823,455.75
Muneer,Fruits & Veggies,Organic Vegetables,Perambalur,2018-07-17,East,2160,453.6
Kumar,Fruits & Veggies,Fresh Fruits,Salem,2018-04-10,East,1016,365.76
Aditi,Bakery,Breads & Buns,Dharmapuri,2018-09-22,East,501,140.28
Verma,Snacks,Noodles,Karur,2018-02-17,East,1383,401.07
Krithika,Bakery,Cakes,Virudhunagar,2017-12-02,East,632,221.2
Ravi,Food Grains,Organic Staples,Bodi,2015-05-21,East,2352,729.12
James,Oil & Masala,Spices,Namakkal,2016-02-23,East,1584,190.08
Vince,Beverages,Health Drinks,Kanyakumari,2018-08-06,East,910,63.7
Verma,Snacks,Chocolates,Pudukottai,2017-11-19,East,1374,219.84
Veronica,Bakery,Biscuits,Namakkal,2018-12-14,East,2299,850.63
Komal,Beverages,Soft Drinks,Cumbum,2016-09-11,East,2431,607.75
Amy,Bakery,Biscuits,Tirunelveli,2016-09-01,East,1697,695.77
Sabeela,Oil & Masala,Spices,Tirunelveli,2018-11-26,East,2219,821.03
Shah,"Eggs, Meat & Fish",Chicken,Dharmapuri,2015-05-21,East,1220,146.4
Yadav,Snacks,Cookies,Tirunelveli,2018-03-19,East,2037,488.88
Malik,"Eggs, Meat & Fish",Mutton,Tenkasi,2018-08-06,East,1536,322.56
Hussain,Bakery,Breads & Buns,Tirunelveli,2018-06-21,East,1513,302.6
Sharon,"Eggs, Meat & Fish",Eggs,Namakkal,2016-07-16,East,1264,202.24
Hafiz,"Eggs, Meat & Fish",Mutton,Perambalur,2017-04-08,East,2022,323.52
Krithika,Snacks,Noodles,Namakkal,2018-10-21,East,1577,299.63
Sharon,Snacks,Chocolates,Ooty,2017-11-10,East,636,286.2
Surya,Food Grains,Dals & Pulses,Ooty,2018-03-11,East,603,66.33
Sundar,Oil & Masala,Masalas,Kanyakumari,2018-10-21,East,606,157.56
Mathew,Beverages,Health Drinks,Virudhunagar,2018-03-10,East,2225,511.75
Ravi,Oil & Masala,Masalas,Chennai,2016-02-23,East,2462,1009.42
Veena,Food Grains,Dals & Pulses,Virudhunagar,2017-05-06,East,583,215.71
Suresh,"Eggs, Meat & Fish",Mutton,Vellore,2015-08-01,East,2337,537.51
Alan,Beverages,Health Drinks,Trichy,2017-07-07,East,1266,202.56
Rumaiza,Fruits & Veggies,Fresh Fruits,Krishnagiri,2015-06-04,East,1990,835.8
Komal,Food Grains,Dals & Pulses,Virudhunagar,2017-05-06,East,1018,407.2
Harish,Food Grains,Atta & Flour,Viluppuram,2018-11-11,East,1689,692.49
Hussain,"Eggs, Meat & Fish",Eggs,Madurai,2017-11-10,East,1339,187.46
Sabeela,Fruits & Veggies,Organic Fruits,Tirunelveli,2016-08-21,East,1180,377.6
Peer,Fruits & Veggies,Fresh Vegetables,Kanyakumari,2016-12-03,East,734,51.38
Arutra,Fruits & Veggies,Fresh Fruits,Namakkal,2017-12-23,East,1093,426.27
Rumaiza,"Eggs, Meat & Fish",Chicken,Ooty,2018-06-02,East,1379,455.07
Veronica,"Eggs, Meat & Fish",Mutton,Salem,2018-06-22,East,2022,363.96
Veena,Fruits & Veggies,Organic Fruits,Ramanadhapuram,2016-06-25,East,1216,510.72
Sheeba,Food Grains,Organic Staples,Tenkasi,2016-08-21,East,2373,308.49
Haseena,"Eggs, Meat & Fish",Chicken,Vellore,2018-05-12,East,666,266.4
Ram,Bakery,Biscuits,Salem,2017-05-24,East,729,291.6
Jonas,Oil & Masala,Edible Oil & Ghee,Dindigul,2016-06-07,East,2231,803.16
Roshan,"Eggs, Meat & Fish",Mutton,Cumbum,2016-04-04,East,933,345.21
Adavan,"Eggs, Meat & Fish",Fish,Karur,2018-07-23,East,860,378.4
Jonas,"Eggs, Meat & Fish",Mutton,Kanyakumari,2015-03-03,East,2079,457.38
Kumar,"Eggs, Meat & Fish",Mutton,Madurai,2017-11-19,East,773,293.74
Vidya,Food Grains,Rice,Dharmapuri,2017-11-24,East,2305,760.65
Ramesh,Fruits & Veggies,Fresh Vegetables,Dindigul,2017-06-05,East,2035,834.35
Muneer,Fruits & Veggies,Organic Fruits,Dharmapuri,2017-11-10,East,979,332.86
Shree,Fruits & Veggies,Fresh Fruits,Pudukottai,2018-10-20,East,1313,407.03
Vidya,Oil & Masala,Edible Oil & Ghee,Madurai,2017-11-10,East,1987,874.28
Vince,Snacks,Cookies,Ramanadhapuram,2018-11-26,East,1754,719.14
Malik,Oil & Masala,Masalas,Bodi,2016-04-04,East,1614,145.26
Haseena,Beverages,Soft Drinks,Trichy,2015-09-23,East,2104,589.12
Krithika,Snacks,Cookies,Pudukottai,2015-11-04,East,1641,82.05
Yadav,"Eggs, Meat & Fish",Chicken,Chennai,2018-12-16,East,945,179.55
Haseena,"Eggs, Meat & Fish",Mutton,Bodi,2017-11-10,East,1884,697.08
Arutra,Oil & Masala,Edible Oil & Ghee,Dharmapuri,2015-09-26,East,1285,398.35
Hafiz,"Eggs, Meat & Fish",Eggs,Chennai,2016-10-04,East,2108,400.52
Vince,"Eggs, Meat & Fish",Fish,Tirunelveli,2017-07-18,East,1492,164.12
Vince,Bakery,Cakes,Dindigul,2018-09-16,East,2436,584.64
Sharon,Beverages,Soft Drinks,Theni,2017-06-05,East,1483,163.13
Muneer,Bakery,Cakes,Salem,2016-04-05,East,2310,277.2
Anu,"Eggs, Meat & Fish",Mutton,Pudukottai,2015-03-03,East,2472,914.64
Roshan,Beverages,Health Drinks,Viluppuram,2018-12-01,East,1994,458.62
Ravi,Oil & Masala,Masalas,Virudhunagar,2017-09-22,East,1151,299.26
Alan,Beverages,Soft Drinks,Namakkal,2017-04-19,East,912,364.8
Veena,Snacks,Chocolates,Pudukottai,2016-06-07,East,527,179.18
Shah,Beverages,Soft Drinks,Perambalur,2017-09-11,East,1101,264.24
Ramesh,Food Grains,Dals & Pulses,Viluppuram,2015-09-26,East,1898,284.7
Arutra,Beverages,Health Drinks,Madurai,2017-06-07,East,1261,75.66
Verma,Beverages,Health Drinks,Tenkasi,2016-06-25,East,706,35.3
Vidya,"Eggs, Meat & Fish",Mutton,Madurai,2016-08-21,East,2259,135.54
Yadav,Food Grains,Atta & Flour,Virudhunagar,2016-04-05,East,1724,379.28
Veena,Food Grains,Organic Staples,Trichy,2017-11-13,East,868,156.24
Jackson,"Eggs, Meat & Fish",Chicken,Pudukottai,2018-07-21,East,752,97.76
Veena,Beverages,Soft Drinks,Bodi,2017-07-18,East,2100,588.0
Haseena,Bakery,Cakes,Tirunelveli,2017-11-22,East,1100,220.0
Roshan,Oil & Masala,Masalas,Madurai,2016-06-26,East,1284,77.04
Anu,Food Grains,Organic Staples,Ooty,2015-09-23,East,806,354.64
Hafiz,Bakery,Biscuits,Ooty,2017-07-18,East,521,161.51
Amy,Bakery,Cakes,Tenkasi,2015-12-22,East,2170,173.6
Ravi,Food Grains,Atta & Flour,Madurai,2017-03-06,East,1623,405.75
Hafiz,Food Grains,Organic Staples,Ramanadhapuram,2018-03-11,East,1023,337.59
Surya,Food Grains,Organic Staples,Ramanadhapuram,2018-12-26,East,1579,521.07
Amy,Snacks,Cookies,Kanyakumari,2016-08-21,East,665,66.5
Veena,"Eggs, Meat & Fish",Fish,Chennai,2015-11-24,East,1565,563.4
Sabeela,Food Grains,Atta & Flour,Virudhunagar,2018-07-21,East,516,144.48
Veronica,"Eggs, Meat & Fish",Chicken,Cumbum,2017-09-11,East,1266,177.24
Verma,Bakery,Breads & Buns,Ooty,2018-06-22,East,860,137.6
Amrish,Bakery,Biscuits,Dindigul,2018-10-21,East,1642,623.96
Ram,Beverages,Health Drinks,Ramanadhapuram,2016-06-07,East,1614,322.8
Hafiz,Fruits & Veggies,Fresh Fruits,Karur,2016-07-25,East,664,79.68
Shah,Beverages,Health Drinks,Karur,2016-04-05,East,522,219.24
Willams,Bakery,Breads & Buns,Cumbum,2017-07-07,East,2442,683.76
Jonas,Fruits & Veggies,Fresh Fruits,Theni,2017-07-07,East,1546,247.36
Sudha,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,2018-06-22,East,564,62.04
Peer,Fruits & Veggies,Fresh Vegetables,Vellore,2017-04-08,East,1536,691.2
Vinne,Bakery,Breads & Buns,Cumbum,2017-12-08,East,1362,136.2
Arvind,Oil & Masala,Masalas,Pudukottai,2017-11-10,East,2121,318.15
Arvind,Oil & Masala,Spices,Tirunelveli,2015-04-23,East,866,303.1
Mathew,Food Grains,Rice,Cumbum,2017-01-31,South,1706,750.64
Sharon,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,2018-11-24,South,2210,574.6
Ridhesh,Fruits & Veggies,Organic Vegetables,Ooty,2017-08-04,South,2305,945.05
Ridhesh,Food Grains,Dals & Pulses,Bodi,2017-05-23,South,2285,982.55
Akash,Snacks,Noodles,Chennai,2015-01-06,South,1495,194.35
Amrish,Fruits & Veggies,Organic Vegetables,Pudukottai,2018-03-30,South,766,137.88
Mathew,Beverages,Soft Drinks,Namakkal,2018-09-24,South,2079,873.18
Sabeela,Oil & Masala,Edible Oil & Ghee,Trichy,2017-03-13,South,1576,504.32
Verma,Beverages,Health Drinks,Madurai,2018-06-11,South,1562,265.54
Jonas,Oil & Masala,Masalas,Cumbum,2018-11-04,South,1907,572.1
Sudha,Oil & Masala,Masalas,Tenkasi,2015-01-06,South,1113,144.69
Hussain,"Eggs, Meat & Fish",Chicken,Dharmapuri,2018-05-25,South,1539,584.82
Ramesh,Beverages,Soft Drinks,Cumbum,2016-06-28,South,1537,307.4
Hussain,Fruits & Veggies,Organic Vegetables,Chennai,2015-01-06,South,2201,352.16
Hussain,Food Grains,Rice,Ramanadhapuram,2018-05-27,South,2014,725.04
Sundar,Food Grains,Dals & Pulses,Dharmapuri,2017-12-20,South,2413,386.08
Vidya,Snacks,Chocolates,Dindigul,2015-09-10,South,699,83.88
Akash,"Eggs, Meat & Fish",Eggs,Virudhunagar,2018-03-26,South,1920,537.6
Surya,Fruits & Veggies,Fresh Fruits,Coimbatore,2017-08-04,South,1036,145.04
Vince,"Eggs, Meat & Fish",Mutton,Theni,2017-05-25,South,1358,393.82
Mathew,Oil & Masala,Edible Oil & Ghee,Nagercoil,2017-03-15,South,816,342.72
Haseena,Snacks,Chocolates,Namakkal,2015-01-26,South,2431,121.55
Ravi,Fruits & Veggies,Organic Fruits,Tirunelveli,2017-08-04,South,2381,380.96
Ravi,Fruits & Veggies,Fresh Fruits,Cumbum,2018-09-24,South,1558,218.12
Ravi,Beverages,Health Drinks,Perambalur,2017-05-15,South,584,204.4
Verma,Beverages,Health Drinks,Virudhunagar,2018-06-12,South,1165,442.7
Sabeela,Oil & Masala,Masalas,Karur,2018-08-17,South,717,143.4
Vidya,Oil & Masala,Edible Oil & Ghee,Trichy,2016-06-09,South,2168,802.16
Haseena,Fruits & Veggies,Organic Fruits,Karur,2017-11-01,South,1249,137.39
Akash,Fruits & Veggies,Organic Fruits,Ramanadhapuram,2017-08-08,South,2449,685.72
Vince,Bakery,Breads & Buns,Theni,2017-12-15,South,2451,661.77
Vidya,Fruits & Veggies,Fresh Fruits,Kanyakumari,2015-01-26,South,1050,451.5
Vidya,Oil & Masala,Masalas,Pudukottai,2018-09-24,South,1172,492.24
Sabeela,Snacks,Cookies,Madurai,2017-05-15,South,1160,81.2
Komal,Snacks,Chocolates,Pudukottai,2017-03-13,South,1118,480.74
Vince,Snacks,Noodles,Karur,2015-01-06,South,2157,258.84
Arvind,Bakery,Biscuits,Ramanadhapuram,2017-04-08,South,1957,587.1
Akash,Oil & Masala,Masalas,Namakkal,2017-09-14,South,1214,485.6
Esther,"Eggs, Meat & Fish",Fish,Theni,2017-03-11,South,979,88.11
Harish,Snacks,Chocolates,Tirunelveli,2018-09-19,South,1496,628.32
Hafiz,Beverages,Health Drinks,Chennai,2016-06-28,South,1391,570.31
Jonas,Snacks,Cookies,Nagercoil,2018-09-24,South,2439,585.36
Suresh,"Eggs, Meat & Fish",Eggs,Tenkasi,2016-07-24,South,774,100.62
Akash,Fruits & Veggies,Organic Fruits,Trichy,2017-04-08,South,543,48.87
Sudha,"Eggs, Meat & Fish",Mutton,Theni,2018-01-06,South,1747,209.64
